tweet,anotasi1,anotasi2,anotasi_final
"USER is pramila patten indians? bae atuh nyak rasis sakali kali..geuleuh pisan ka kalakuan orang india support isreal, di nagarana tukang perkosa hungkul, binatang oge diperkaos nepi ka paeh..dasar jurig",hate,hate,hate
"Maksudnyeeeee, tetep aing yg dapet ampassss!",not hate,not hate,not hate
"USER aslinya banyak akun author kek gini yg followersnya BANYAK tapi ga pernah ngajak stream atau seenggaknya ngomongin album tae pdhl mereka dapet duit pake nama tae, gelo emang",not hate,not hate,not hate
Klo gw jd masyarakat di shibuya sedih banget sih kota hancur grgr jurig bertarung,not hate,not hate,not hate
😭😭😭 aing yg buta gugel maps bilek: ywdh sie mmf,not hate,not hate,not hate
gausah block gw anjing balikin duitnya ngentot koplok jelema teh sia nyiar masalah pisan anjing USER,hate,hate,hate
Anying dalahar naon atuh nyak mereka teh,not hate,not hate,not hate
koplok gw salah manggil orang😭😭,not hate,not hate,not hate
USER Emang kudu dikitukeun runtah runtah buyatak kitu mah,not hate,not hate,not hate
kl ada bewan kita anying sia gobloug,not hate,not hate,not hate
"Jadi ingat temen aing pernah kerja jadi helper gudang di salah satu brand yang ada jual produk shampo gitu, dan hampir tiap bulan dia selalu bawa barang2 termasuk shampoo gitu pulang, kadang sampe sekarung gede di bawa pulang sama dia",not hate,not hate,not hate
USER Cek aing mah bersyukur. Bpjs mah bisa daftar sendiri,not hate,not hate,not hate
USER tolol pisan si sia dasar jurig galengan,not hate,not hate,not hate
USER Adaaaa!!! Baru inget karena ikut event jurig,not hate,not hate,not hate
"USER Gw percaya omongan ketua Hamas, daripada jongos Bani Saud plus wahaboy kaya Lo. Kehed Lo min.",hate,hate,hate
Sendal aing pernah palid anjing 😭,not hate,not hate,not hate
"Kanjut belom end ternyata. Btw, lu anjing bgt suri",not hate,not hate,not hate
Sengketa cangcut Parebut kanjut Ngaributken bulu kanjut Katanya Pler Bakal jejeritan ditengah jalan Mundukung dan mengkutuk salah satunya Bakan ngabohikot cangcut Dng atas nama mengatas namakan Sagala disanguan,not hate,not hate,not hate
USER mau sekalian yang jurig dong kangen deh pengen reread,not hate,not hate,not hate
USER Gue msih bingung bgt......... Msih kanjut,not hate,not hate,not hate
Klu gak melanggar Hukum Agama dan Negara ya gak masuk penjara toh. Dasar blegug https://t.co/9gounOMEb6,not hate,hate,hate
poison mirip the eve yaallah aksjakaka apa aing bakal kuat,not hate,not hate,not hate
"Tolong pesen kalo ada wali kota baru di bandung yah, tertibkeun we jelema tukang parkir nu teu jelas jelas teing mah pikasebeleun, gawe ngan dadah dadah berasa asa paling berguna. Teu Kabeh, aya oge kang parkir anu guna pisan markiran bener, tapi cuman baraha persen :(",not hate,not hate,not hate
"muka nya ke orng bener, ternyata kelakuan 11/12 ke jurig 😌",hate,hate,hate
"Ini knp si koplok ada, si jamet ada, tapi si itu gak ada. Kata gw diborong semua apa gmn dah heran bgt gw",not hate,hate,hate
"Anying koplok setan, Adalah kata kata yang kotor dan kaga baik :(",not hate,not hate,not hate
KOPLOK BGT GW DIKASIH ES BATU SEKANTONG PLASTIK YG SUKA DITIMPUK PALU ANJIR LAH😭,not hate,not hate,not hate
USER Runtuh bukan berarti runtah yang harus segera disingkirkan.,not hate,not hate,not hate
Nyari temen nonton Yoasobi 🥲 Itu jg kalo tiketnya dapet Temen aing malah pilih yg paling mahal anjiiiiir,not hate,not hate,not hate
USER koplok sekalian lu tag aja akun dante,not hate,not hate,not hate
Hahhh ini si felix nya jurig apa emng bayang bayang nya lee know????,not hate,not hate,not hate
USER apanya sepuh ajg aing jg penasaran dan mau ngerasain pertama kali 😭,not hate,not hate,not hate
"USER USER USER dih nyaneh artina teu respect ka kapusing jama ke nyaneh mun pusing hayang di ngarti ku batur, lebok kusia ke batur ngomong sia kurang bersyukur",not hate,hate,hate
"gue kayak suka takut main sama orang lain,,, gue lebih prefer solo tapi kadang kalo sama org random kanjut jg",not hate,not hate,not hate
"Pengen kerja ya Allah, berasa dikejar² pas nengok belakang jurig hihihihihi",not hate,not hate,not hate
"USER Date,lucu gak sih kalo kita ngedate sambil jurig malem beuhh💍💍",not hate,not hate,not hate
"lu pada kumpulin batu aja dah buat nimpukin dia, gua bawa garukan sawah biar kugaruk sklian prempuan gatal koplok☺☺",not hate,not hate,not hate
USER USER Aing gangerti apa apa tapi aing aja gategaaaa :')))),not hate,not hate,not hate
"sumpah yg world class disini cm enzo, palmer, maddison. sisanya runtah",not hate,not hate,not hate
USER Kegoblokan yg gak brenti brenti ..dasar jurig jarian..gebloh ... Oon kabinabina...,not hate,hate,hate
jurig tuh kalo nangis kenapa ngegema yak?? atau ga nyaring🤌🏻,not hate,not hate,not hate
USER Big cock tp otak ga lebi gede dari biji kanjut,hate,not hate,hate
"USER USER lu duluan kocak yang degradasi peran orang. ngapain respect sama orang yang langsung ngga ngehargain kerja orang hanya karena lu sendiri yang males nyari info sendiri maunya disuapin terus, koplok

bukan anak kesma btw, koordinasi.",not hate,not hate,not hate
"USER adem, tenang, nyaman, enak buat ngelamun tapi takut tiba2 aya jurig baaaaaaaaaakekok",not hate,not hate,not hate
USER USER Anjir eta runtah jadi estetik kitu 😂,not hate,not hate,not hate
"🗨 Random talk Temen irl dri fd 🍳 nyerocos ngebandingin idol nya sama bangtan, karna ga kelar-kelar, aing langsung aja ngomong minum dulu, tarik nafas, iri juga butuh tenaga"" eeh langsung diem ga ngomong apapun balik gawe😂 Gini ni kalo dri pedalaman ada aja yg lucu di kantor""",not hate,not hate,not hate
perut gw mules habis minum greentea ukuran kanjut badag,not hate,not hate,not hate
nahasih jari aing tuh suka kepliset like post an pas ngestalk lg any,not hate,not hate,not hate
USER Ih kaca semua gak takut jurig apa si dara yak,not hate,not hate,not hate
"jgn lupa hide yg sm si onoh yeah njin, takut kesurupan jurig ntar👍🏻",not hate,not hate,not hate
USER MAHITO ADLH MAKHLUK BANGSAT YANG BANGSAT NA TEH SEBANGSAT BANGSATNYA BANGSAT. HAYANG NGABANJUR BEUNGEUT NA KU KUAH SEBLAK AING MH DA. PLS ASLI IEU MAH PENGEN NGONTROG SI MAHITO 😭,hate,not hate,hate
"USER USER lahh?? koplok bgt anj temenmu😭😭 gk terbiasa make jurnal, tar dia skripsiannya berdasarkan menurut gw"" dan ""menurut teori k0spirasi nessie"" 😭😭 semangat yeah kaaa, sehat-sehat tulang punggung kelompok😔🫶🫶""",not hate,not hate,not hate
"USER USER Otak lu yang kerdil, koplok sok yang padahal penjilat penyembah berhala.",hate,hate,hate
USER Dasar careuh ...belegug awewe teh,not hate,not hate,not hate
"USER Kalo emang menang 58% 96 juta, kenapa amicus curiae nya cuma 10K ???  Koplok amat lu",hate,hate,hate
USER terus pundung aing ga mau belajar lagi,not hate,not hate,not hate
koplok koplok gw lupa setting sw anjinggggggg bukan ke paslon 3 doang tp kesemuanya anyinkkkkkkk😭😭😭😭😭😭😭😭😭😭😭😭😭,not hate,not hate,not hate
"Pengen ngehype bewe, ngebadutin bewe tapi ngapa enih rekam medis pasien aing kagak kelar kelar 🥹😭 makin di kerjain ngapa makin banyaaak:( masih ratusan pasien lagi 🫠 bisa gak ini RM gue pelototin aja tibatiba dia nulis sendiri 🥹 #AkuAnakKuat #Gapapa",not hate,not hate,not hate
Kenapa jg gue yg disalahin koplok kan itu laki elu yg tbtb follo gue fakyew,not hate,not hate,not hate
"USER Gini ya koplok, opini lu itu daritadi muter2 dengan lu yang ngerasa superior sampe ngira lebih ngerti strategi dibanding manajemen sekarang. Nah makanya gua saranin aja lu buat gantiin manajemen sekarang biar bisa diterapin kemauan lu itu. ""Belum berhasil"" katanya 💩",hate,hate,hate
"USER Makanya para pemimpin , kalau blm ada kepastian anggaran untk membuat sebuah kota baru / IKN  , jangan sok2 an umbar2 , banyak memauan kemampuan gak ada dasar belegug semua.",not hate,hate,hate
ngatain org tolol. lu sendiri lebih tolol dan gamanusiawi. dasar kehed,hate,hate,hate
"emg kelemahan aing cm cowo kacamata, LOVYU https://t.co/0OzT8pJZaX",not hate,not hate,not hate
ngomong sm kanjut lu emy koncol,hate,hate,hate
USER USER Woooy gue bacanya pake irama anak jurig kemasan scahet pulak 🤣🤣🤣,not hate,not hate,not hate
USER Juara 3 aja berisik banget lu aki kehed,not hate,not hate,not hate
bs ga anj kl ditanya tuh yg lain jawab jg jgn kita2 doang yg jawab. jurig ih,not hate,not hate,not hate
"Another jokes yg mengocok perut beungeut sia hurung atU nini sia jemping"" kayaa kokk bisa sih kepikiran aja😭😭😭""",not hate,not hate,not hate
"Suka pengn ketawa aja gitu, abong maneh na bergerombol, sok padu wae ngabahas beungeut batur teh, padahal maneh nage di gerombolan na pang penyok na beungeut na, jaba dago na sameter😭😭🙏",not hate,not hate,not hate
emg boleh se kanjut ini 😭😭,not hate,not hate,not hate
USER INI JURIG SIAPANYA SI ANAK? BISA GAKSIH DI LAPORIN ATAS DASAR PELECEHAN? BENER2 JURIGGGGH,not hate,not hate,not hate
Eh si kehed ini mundur seperempat doang yg bikin gue makin ga bisa mundur udah gitu tau lah daerah turangga itu jalannya sempit mulai lah klakson klakson mobil lain bersahutan. Gue ga bisa mundur karena mentok dia ga bisa mundur karena udah banyak mobil yg ketahan di jalanan,not hate,hate,hate
"USER Kalo gue jurig, elu apa?? Emaknya jurig gitu 😭🤣",not hate,not hate,not hate
MALES BGT TAYI PUBLIK2 KANJUT  DARI 44 LOH GUE CAPE BGT 😭☝️ https://t.co/sju6Kww02T,not hate,not hate,not hate
yeuuuuh ternyata kedok aje lu ngomong nemu terowongan terowongan hamas. ketauaan kaaaan agenda lu koplok,hate,hate,hate
USER Nanti aing kabarin H-1 wkwkw belum tau soalnya,not hate,not hate,not hate
USER Berarti beungeut kamu sangat amat kureng nder,not hate,not hate,not hate
USER Aku takut anon disalahpahami krn menyebut kanjut yang dikira cangcut 😭,not hate,not hate,not hate
WEH TERIAKKKKKKKKKKKKK ANCRIT KEREN BGT WOI FAKLAH COCOK BUAT HALLOWEEN HARI JURIG ITU,not hate,not hate,not hate
Ini yg tau jam tidurku lagi ga baik pasti antara anak pasukan Jurig,not hate,not hate,not hate
ye koplok kosan lu pada deket ama labter kan noh masa ngandelin gua dateng lebih awal su asu,not hate,not hate,not hate
kdg tuh ya kl pulang ontime dan tidak ada pemeriksaan suka merasa bersalah (kerjaan aing beneran begini aja),not hate,not hate,not hate
USER USER Engga aing mah menguap taiknya lewat tubuh jdi ga eek apa itu eek? Menjijikkan😔,not hate,not hate,not hate
"USER 😭 ketawa bacanya wkwk kayanya cuma org2 tertentu yg bisa liat kita, kita jurig ceunah wkwk",not hate,not hate,not hate
USER Belegug emg maneh lain mental sosmed cuma ngandalin akun gajelas kaya gini eh dasar gblg,hate,hate,hate
"hidup lu mah enak banget yah"" ""wih coba gua bisa hidup seenak lu ya"" ehh sungut saha etaa boss? ngomong sakali deui, sia ditojos ku aing make garpu.""",not hate,not hate,not hate
Kenapa tiap tanggal 1 serasa jadi kutukan buat aing cape bet hidup,not hate,not hate,not hate
"3jt gua tahun lalu dapet view taeil sedekat nadi, yuta sleding lalu berlutut, plus jungwoo dadah2 sedekat nadi, doyoung ganteng mampus ya allah puas bgt aing",not hate,not hate,not hate
USER WKWWKKWKWK iya apasi anjir namanya selain gacor aduh lupa aing pokoknya pang jossbgen ye,not hate,not hate,not hate
Maksud na tim jurig meuren nya tim kasat mata teh dasar pekok sia mah sul sul,not hate,not hate,not hate
"KAI RUNTAH HAVERTZ adala penjualan terbaik celsi di bursa transfer terakhir. dari pertamakali baca berita Arsenal beli havertz sampai match ini aing masih terbingungbingung, bisa2nya dihargai 1,5x lebih harga Ozil, gerakantanpabola sama passing2 imut doang mah pemaen akademi bisa",not hate,not hate,not hate
"setanyahu goblok, dasar iblis dajjal jurig jarian genderowo bisulan ,kuntilanak geger otak,bebegig sawah,jin iprit amnesia,tuyul busung lapar. kumaha sia wani gelud jeng haji tatang jawara pasar legok hangseur ❓",not hate,not hate,not hate
"USER USER USER Sedari awal udah unbelievable sama nih Agus. Tiati malah jadi Boomerang .. 🛑👺🔥 Baru mau tanya ke jurig cai. 🤭☺️ Semangat, Mak ku. 😘💪✊♥️",not hate,not hate,not hate
"Pileuleuyan mas bram cigar, penyelamat kami ketika aya acara di pkm tapi teu boga rokok, rek meuli hoream jauh :) Tapi seketika datang lah bram cigar menjadi penyelamat saat sungut haseum hayang ngarokok 🥲 Khusnul khotimah brams 🥀🥀🥀",not hate,not hate,not hate
USER Koplok bngt si israel ini amit amit. Aku kalo jd malaikat izrail dah ku cabut semuanya nyawanya,hate,hate,hate
wkwkwk kanjut badag terngiang” di otak gue. tadi mau nulis pake jndonesia biar op gak ngerti tapi kanjut badag kan bukan tobrut tapi konbrut 😭😭❓,not hate,not hate,not hate
terima kasih untuk band/soloist yang telah memenuhi guilty pleasure aing selama tahun 2023. https://t.co/RVJw5m5JaM,not hate,not hate,not hate
USER USER USER USER USER USER Au main ama jurig kali dia,not hate,not hate,not hate
kesambet apa agaknya aing hari ini yagusti nu agung ko bisa? https://t.co/x4HoLhe1zh,not hate,not hate,not hate
USER Iya bener daripada direcokin jurig mirip bebong 💩,not hate,not hate,not hate
aing tau sii itu rasa cintanya mereka ke aing tapi emng kudu ya caranya gitu wkwkwkwkkwkw,not hate,not hate,not hate
"lu gjls njir wkwk, jauh-jauh gausah deket-deket ka aing da",not hate,not hate,not hate
"Pernah anjir aing sampe nangis, mana pas jam makn siang. Akhirnya waktu istirahat terbuang gegara manusia bgst!",not hate,not hate,not hate
"USER USER aku bisaaa aku bisaaa bengeut sia siga kanjut""""",not hate,hate,hate
emang koplok ya semua yang komen laut lautan gw suruh nguras pangandaran,not hate,not hate,not hate
USER lemes bgt gw liat final price kl cat 1 bisa suruh si jungwoo benerin mesin mobil gw sekalian disetirin ke venue mah hayu anying,not hate,not hate,not hate
"IHHH ANJINGGG GREGET, APA GUE HARUS KESANA BUAT NEMPELIN ITU DUA CONGOR LAGI??? KOPLOK SARIA TEH",hate,hate,hate
Nu iya kan iya kan wae ges gedena jadi ibu ibu julid pikasebeleun,not hate,hate,hate
USER USER Lebok Sia ? Mau olahraga sama saya ? Udah kuat drun ? 😁 Preman kampung main sosmed gak pake akhlak. Kalo bejat moral jgn main sosmed tong.,hate,hate,hate
"USER USER Jagoan ey ngaletakna iye jelema,cik ey batur mah usaha ges dibantuan bener bener betingkah koplok gilanh",not hate,hate,hate
Ini kalo aing maksa ngegas moal teu kahuruan mah,not hate,not hate,not hate
"USER Bacot doang, emang ga boleh nelayan jadi caleg ???? Kehed",not hate,hate,hate
"gue juga tadinya cuma mau liat gidle.. trs aing salfok sama yg belakang bjir manhwa bgt coy, malah melebihi manhwa nya sendiri... https://t.co/Id2g6UUzQ4",not hate,not hate,not hate
USER USER USER Negara ini bukan milik kakek dan nenek moyang kalian Gini amat cara mainya Runtah 🤮 USER USER USER USER USER USER USER USER USER USER GP 2024. https://t.co/Dl1Qzi3syL,not hate,not hate,not hate
"kalo aing matiin lampu, trus aing nyalain flash. Aing bakal jadi pengendali Laron nih. https://t.co/L3lITkDbLT",not hate,not hate,not hate
"USER USER Ga ngerti lagi bang, waktu itu aing masih bocil sd. Darisana tau ponzi pertama kali",not hate,not hate,not hate
"aing mah nya... uing teh keur bungah kehed... 
so ontohod liwat... jd weh ambruk kabungahanna..
dasar huiii",not hate,not hate,not hate
USER lokal sih karena takut dirasisin sama keluarga cowo sedangkan aing bukan chinese ya 👀 kalo demen yang sipit mending langsung china atau korea aja ngga sih?,not hate,not hate,not hate
Beneran belegug duanana 😭😭😭 https://t.co/aw6vD1gLFI,not hate,not hate,not hate
"USER Ibu, klo saya sleding apa bleh? Pengen bercanda-bercandaan juga nih spti bocah-bocah jurig itu",not hate,not hate,not hate
"USER Next kanjut beli laptop bagus buat kuliah, abis itu kanjut cicil beli rumah",not hate,not hate,not hate
"Kaget jirrr… lg tidur ada basah2 netes ke kepala, merem2 dong takutnya jurig pipisin gw. Emg bocor aja gentengnya blm pke plafon bener",not hate,not hate,not hate
"USER Congor mu kehed ..dasar mabok liwet ..,😂😂😂👎👎",hate,hate,hate
USER USER Menurut gw Erik gak layak. Walau Firhan emang boloho sih. Erik itu gak jago sweet. Gak bisa masakan Nusantara. Cuman menang di western karna pernah tinggal di Amrik doang.,not hate,not hate,not hate
"USER Pliss tutorr pliss, aing dahh capee banget aslii inimahh🥲",not hate,not hate,not hate
oh kanjut itu kont- oke 😂,not hate,not hate,not hate
"USER Akibat haus kekuasaan, warga dituna ge sebenernya teu mikareseup si jurig ieu",not hate,hate,hate
orang yg sieunan ka jurig ga akan tertarik sama hahaloweenan 🙈😂😅,not hate,not hate,not hate
HAHAHA Boloho banget bisa-bisanya percaya sama ketikan lu. Mana abis ngeprank dapet karmanya express.,not hate,hate,hate
Udah lah capek aing .. https://t.co/mtlPuPpr3Y,not hate,not hate,not hate
bsok gibly nonton sma spa yh capcipcup kembang kanjut spa mw nonton sm aku,not hate,not hate,not hate
USER Anying sia emang wasit hiiii. Kanjut sia getok ku aing,hate,hate,hate
ngapasii aneh banget orang orang grgr di tf gede sama client gf rent dikiranya urang gf rent bisa ngewe kali asw 🗿 ya brarti orangnya royal bukan kaya maneh sama urang di kasih tarif segitu masih nawar pengen esek2 taikk 😡,hate,not hate,hate
USER Teteh ni geulis ngan nyaah pisan background na seeur runtah teh😁 jadi mutiara yg berkilau diantara sampah2 😁😁,not hate,hate,not hate
Tmn aing diselingkuhin aing yg emosi https://t.co/hHoNxuHcks,not hate,not hate,not hate
"USER Keasikan coop sampe ketiduran, sering juga aing",not hate,not hate,not hate
USER welcome hahahahahahha temen temen gue jurig makanan semua,not hate,not hate,not hate
"kok dia berani bet ya bikin announce istrinya ilang pake bahasa yg sus, pdahal elu jurig nya sialan narcissistic ga ketolongan",not hate,not hate,not hate
