tweet,anotasi1,anotasi2,anotasi_final
"USER USER Bangke ngapain ngurusin hal kek begini, mau layat atau kagak mah itu urusan beliau,, dasar buzzer pekok",hate,hate,hate
Main ke ponorogo dan mendengarkan sudut2 lampu merah ada suaraku🥲 pengen mbengok ning pengendara liyane ndak dikiro gendeng,not hate,not hate,not hate
Pantes anyink banyak yg bacot putih emas putih emas ternyata matanya dah tua mana mayoritas lagi komenanny ngeselin bgt jnck ampebngatain yg liat biru picek psikopat dll😭,not hate,not hate,not hate
"laporan obyektif dari Reuters ini bisa jadi panduan awal memahami situasi terkini Argentina. Tp percayalah, Milei itu emang genuinely unik. Bisa saja lebih gendeng dr Trump bahkan. Wkwkwk https://t.co/LwbHuU7eNv",not hate,not hate,not hate
"AKAOKWWKOAKWOKWOWKWOWKO ada yg dengerin ik, gendeng https://t.co/Z86hYEd9N1",not hate,not hate,not hate
USER USER trus tujuanya apa si ember FX ngomong soal hal ginian ke publik?? meh datang / tidak itu urusan pribadi keluarga JKW.. kejadian udah lama..ember banget kek lambe wedok!!!,hate,hate,hate
USER netflix ada di idlix juga ada. kartun lucu gitu dah si kakeknya scientist gendeng,not hate,not hate,not hate
"Negara Lucu
Kalah lawan Uzbek yg disalahin jerome
Kalah lawan Irak yg disalahin Pemain timnas 
Kalah lawan guinea bisa klau yg disalahin suporter 🐒
.
Terus aja cari kambing hitam yg disalahin dasar ""SUPORTER : KAMPUNGAN BANGSAT ANJING BABI PUKIMAY PANTEK JANCOK, RASIS🖕🏻""",hate,hate,hate
"aneh, lo aneh. kalo dari awal ga suka ngapain nanya2 lebih jauh cok. ada ini nggak? ada itu nggak? kalo diskon jadi berapa? bla bla bla"" terus ujung ujungnya ""sorry ga jadi ya, aku sebenernya ga terlalu suka makanan ini"" jancok ngrepoti wong ae""",hate,hate,hate
"USER Posisi sholat salah semua dimana kaki saling injek antar jamaah, dasar WAHABI Goblok bin pekok, Indonesia gak butuh WAHABI laknatullah alaik",hate,hate,hate
"USER heleh kata syapa, banyak yang malsuin kediaman, yang orang tuanya kerja swasta punya duit tp ga malu minta surat miskin, ynag udah beneran tau miskin tapi hidupnya ga prihatin, banyak kok kulihat, gendeng memang, tp ini realitanya...",not hate,not hate,not hate
USER USER Nggak jelas lu SM....pdhl mah nggak ngaruh Acan dasar mau bikin pecah belah...jancok sekali🔥,hate,not hate,hate
"USER Hooh bento tuh artinya gendeng kak, orang kureng😭",not hate,not hate,not hate
"USER kak, kalansha tuh nantinya bakal gandeng op malah bakal gendeng kak? aku setres tpi aku banteng tapi aku kit ati tapi tapi tapi",not hate,not hate,not hate
pengen punya yg kayak Yoshida satu tapi gendeng wibunya ga usah,not hate,not hate,not hate
"USER CELENG Penjilat Burit MUKIDI terkaing2 dan nganuk2 ke sana sini. MUKIDI SONTOLOYO Mau Play Victim ya CELENG. Ayo.donk terus dibela, kan udah KENYANG makan Duit. https://t.co/zrg7qwnsRI",hate,hate,hate
"Manusia gendeng semua, gue doang yang engga https://t.co/IYYCkLaUa7",not hate,not hate,not hate
USER USER USER USER Ini ngapain karbit ikutan komen ? Kek kontol kebanyakan bacot,hate,hate,hate
"batu semster satu aja udah kti, sidang, expo, ujian praktek, PAS MASALLAHNYA GAK USAH SATU BULAN FULL ITU JUGA JANCOK GUE DAGANG JUGAA PUSENKKK",not hate,not hate,not hate
USER Habib palsu kok di puja dasar laskar pekok,hate,hate,hate
ada aja cocot manusa kaya tai,hate,hate,hate
USER Ko ada ya klub yg gabisa ngalahin arema jancok,hate,not hate,hate
"USER USER ..palingan jg jaga hasil kecurangan...l
dasar pekok",hate,hate,hate
USER USER Maaf ya tapi asu jauh lebih setia 🙏🏽,not hate,not hate,not hate
USER USER Gimana rasanya ngemut silit sang Satriyo piningit sang ratu adil 🤭,hate,not hate,hate
Bapak gue bisa idup lagi ga si gue capek bgt kontol,not hate,not hate,not hate
bangsat gw ngakak banget jancok lah,not hate,not hate,not hate
Maljum bukannya muasin kontol suami malah muasin kontol orang lain #chatseks,not hate,not hate,not hate
USER USER USER Salah satu hal kontroversial dulu jga bikin tembok di perbatasan AS - Mexico karena dia mau mengurangi imigran ilegal masuk ke AS. Trump itu pemimpin yg gendeng tp dia cinta tanah air bgt. Banyak bgt pendukung galmopnya Trump di AS.,not hate,not hate,not hate
USER Bagus dong Giman gemblung klo gt … jagoan ente banyak yg dukung walau menang tetap aja ente jadi gembel,hate,hate,hate
USER Kalau perlu di sekitar rumah sakitnya dikasih Air Defence biar mampus itu pesawat²nya zionis jancok,hate,hate,hate
"USER Oalah asu emang, kata gue kita harus collab sama fans lyw sih kalo mau bales mereka 🤧",not hate,not hate,not hate
"USER Sebelum 7 okt zionist penjajah sudah membunuh ratusan ribu bayi dan perempuan , zionist lokal picek matanya",hate,hate,hate
USER Laiyo koyok taek. Aku yo mangkel ndelok wong otak bokep tapi gak terkendali. Pengen tak pacul geger'e. Jancok ancen.,hate,hate,hate
User2 kok semakin gendeng ngene ya,not hate,not hate,not hate
"USER USER USER Hai... monyet Kowe paham nggk gmn caranya komplotan penguasa itu menarik pajak dari warga lk gk paham jngn asal mangap ae cocotmu, takpastikan koen ngertine byr pajak itu paling pajek tanah, bangunan dsb yg tahunan itu Yo ..dasar PEKOK !!!!",hate,hate,hate
USER USER apa pantes Presiden dibilang bajingan? sudah kenyang berkuasa mulai dari Walikota sampai jadi Presiden anak mantu jadi walikota sekarang ngomong tersinggung dasar sontoloyo penghianat haus kekuasaan mau nyari pembenaran,hate,hate,hate
Abis ke silit kemana lagi ya...,not hate,not hate,not hate
USER Seumpama lambemu....dasar tukang fitnah...lu gak takut apa jd abu lahab? Atau lu pgn ky istrinya abu lahab si pembawa kayu bakar alias penyebar fitnah,hate,not hate,hate
USER USER LU PADA BILANG BANDUNG JANCOK! DASAR ANJING,hate,hate,hate
USER JANCOK SEORANG KAMU DIKIRO AREK ANU ADALAH HAL TERKOCAK 2023,hate,not hate,hate
USER USER Muncul orang pekok bin bahlul,hate,hate,hate
"USER USER Asuuu picek matane ... Kl nafsu didengkul otak ga dipake , istri bening begini ... Nyesel gw",hate,not hate,hate
"USER USER Lho, mesti bawa agama damai tapi gersang Islam Sontoloyo itu?",hate,hate,hate
USER Masalahnya kan bukan pada prosedur protesnya tapi matane panitia sing dho picek. Jarake adoh lho kui.,hate,not hate,hate
"USER Crush saya = kamu, cok jancok aku yo gelem misal di crush i pak praga cok haduw haduwwww😭",not hate,not hate,not hate
"USER USER Yg jd pertanyaan kalo tinggi nya segitu, panjang burung nya brp inch ya?? Ujung2 nya nanti ke selangkangan lagi, emang kadrun gendeng",hate,not hate,hate
"USER USER Bu Retno udah maksimal itu, musuhnya gajah² semua, pak joko juga udah kirim 2 kali bantuan dalam jumlah besar, nyatanya di lapangan masih ditahan di gerbang rafah, ancen zionis jancok",hate,hate,hate
"Terooooosssssss kami peduli gitu?.

Ya bodo amat, emang fav lu aja yg sial mulu kali kaga ada beruntung""nya🗿.

Tuh feremfuan yg kena masalah malah org yg disalahin, dasar pekok lu.",hate,hate,hate
"USER ancen paling bener kekancan ro wedus sih, maksude kowe.",hate,not hate,hate
USER USER owh ini racik yang wedus kendir kh nar,not hate,not hate,not hate
"USER USER Otak loe yg goblok, gua komen si perempuan yg bugil, gua bisa baca, tolol loe. Dasar memek tolol. Gua heran kenapa kok bisa bugil di kamera, goblok loe jancok. Apalagi tiktod itu sangat ketat, ngomong jelek aja bisa dihapus, enak gini di X bisa ngatain loe tolol idiot, setan!",hate,hate,hate
USER Jancok😭🙏🏻 dlu sama si Mew skrng sama si b dasar seme 🐒,hate,not hate,hate
asu bener si elon giliran gua lg begini limit dm jancok,hate,not hate,hate
USER USER teroris.. buka mata mu jangan tidur aja.. oiya kami kan gk punya mata jadi picek kalo nengok 🤣🤣🤣🤣💩💩🇮🇱🇮🇱🇮🇱,hate,not hate,hate
JANCOK GUE SATU JAM PLONGA PLONGO DASAR INDOSAT ASUUU,hate,hate,hate
USER bagus lah biar bisa jaga congor,not hate,not hate,not hate
"USER Dasar pendukungnya Anies yg gak memahami alias pekok.... Anies sendiri udah mengakui, tp pake ngeles, katanya yg mau merubah BUMN jadi koprasi bukan dia...
Ada tamu katanya.....Anies..Anies.",hate,hate,hate
"laaahhh kaan, kursi pemerintahan kan kebanyakan dari kader partai ibu. et daah gimane cerita nye tuh congor ngebacot kayak gitu",hate,hate,hate
mata kiri gue kenapa deh jancok bgt kek ada yg ganjelll,not hate,not hate,not hate
"USER Matane eli david ki pancen picek, jelas kui fotone bedo, zionist emang pantek uteke ning silit",hate,hate,hate
"USER K4pir pekok

Kelen ada totong gak nikah
Yg halal kau dengki

Sudah dengki, malah berlomba2 bisnis lendir

Dasar k4pir mulut jamban, kayak ahok ! 😀",hate,hate,hate
"USER Ih gendeng lu kira air hujan punya lu ape, setanyahu ini tingkat gendengnya makin hari makin makin ya. yg bukan pny dia di klaim mulu dasar gendeng",hate,hate,hate
"USER u gak liat apa picek mata nya, liat di jakarta pada belombang gara2 siapa",hate,not hate,hate
"Giliran entar ngegunain ke istimewaaan lo bilang so istimewa dll, giliran ga di gunain masih bilang di prank, aaaahhh bacot lo JANCOK Ngurusin idol gue Mulu, idol lo urusin suruh wamil buruan keburu tuir terus pikun, jangan nunggu di jemput 5x baru pegi.",hate,hate,hate
WOII JANCOK GUE MULES BENERANN GILAAAAAA. INI KALO BERAK DI JALAN GIMANAA,not hate,not hate,not hate
USER USER Bikin undang-undang pindah ibukota tapi gak mau ikut pindah dasar pekok,hate,hate,hate
"2023 tinggal sebulan lagi,tp asuel masih tolol aja ga pernah ada kemajuan,streaming &amp vote ogah2an tp bacotin bts semangat bgt dasar asu el",hate,not hate,hate
USER Kampret.. ganti rumus akunting lagi.. dasar g ngotak.. bikin nambah kerjaan orang ajah.. pekok..,hate,hate,hate
"jancok gae wong sng pacaran tpi motoran e nde tengah!!!! kek kon lek pgn memadu kasih nde tengah dalan dan menikmati udara setelah ujan... MINIMAL MINGGIR NGENTIT huh kesal sekali😮‍💨🖕🏼🖕🏼🖕🏼""",hate,hate,hate
USER lu cangkem silit https://t.co/rAvYRgWYOb.21 putaran 💪💪,hate,hate,hate
"USER USER USER USER He buzer pekok 
Tunjukan buktinya jgn asal bacot
Dasar cangkem bosok
Asuuuuggghhh",hate,hate,hate
"Ni kontol tukang tipu, tiati yg lagi nyari kosan https://t.co/9aWvJjTqqC",hate,not hate,hate
USER tenhag terlalu optimis udah 3-1 malah ganti pemain kakean ngloco asu,hate,not hate,hate
"USER Idih buzzer loo yaa......idih si paling empati loo ya, nonton karena empati apa yg terjadi sama vina...dan karena film vina ini viral akhirnya kasusnya di lanjutin lagi...coba kalo gak di bikin film...gak bakal se booming sekarang dan viral....dasar lambe jancuk loo....",hate,not hate,hate
klebuss banget coy gendeng kebes,not hate,not hate,not hate
"USER Mertua jaman sekarang juga makin kesini makin asu aja kelakuannya, banding2in ga kelar2 kek udah yg paling top aja jadi orang Tolol bgt sampe ga paham kondisi orang itu beda2, kaga samaaaa buset pgn tak kruwes cangkeme",hate,hate,hate
"USER emang bagus, mata lu aja yg picek",hate,not hate,hate
THAT RAIMU NGGATELI WKWKWKWKWKWKK. gw tau mau dipukul sama temen gw gegara ngomong nggateli 🗿,not hate,not hate,not hate
rahasia yg gue pendam selama 3 tahun ke spill karena kebodohan nopal jancok,hate,not hate,hate
"USER USER USER USER Gini nih, kalo ga lulus TK tapi dibiarin hidup sampe sekarang. Udah muka kayak congor babi pula.",hate,hate,hate
USER Silit tu artinya pantat apa cuman lobangnya doang si bg ? USER,not hate,not hate,not hate
betina onta ini kebanyakan cacingan over dosis combantrin apa ente kurang wawasan  kebanyakan ngerem di goa hira ya sm Jin smpe goblok nanya pengunjung candinya mana...dasar Arab pesek pekok 😂🤣 https://t.co/9e85rOoQy2,hate,hate,hate
"USER USER Keahlian kirik utk korupsi, terakomodasi di sini. Rik, jadi orang kaya tak menjamin kamu nggak maling. Buncitin perut kamu dg uang haram. Pembantu dan juragan sama-sama busuk.",hate,hate,hate
USER embur adalah kenyuk kenyuk tapi ora bosok,not hate,not hate,not hate
"USER USER USER TAI LO
ANJING 
TINGGAL PINDAH NEGARA SAJA RIBET
DASAR MISKIN
SAMPAH MASYARAKAT GA JELAS
JANCOK
COK",hate,hate,hate
"PLS LAH IYA SADAR DIRI, RADA KESAL PENGHUNI PDB LANTAI 4 SAMA 5 INI KALAU BERHENTI DI LANTAI 2 SAMA 3, LIKE??? EDUCATE URSELF JANCOK, DASAR PEMALAS.",hate,hate,hate
USER Kalo elektabilitas jeblok mega pasti kalah to rud. Pekok sampeyan iki.,hate,hate,hate
hehe dasar ada org tolol make humata tapi salah review materi orang (GUAAAAA) mana udh 3 halaman anjrit pekok😇,not hate,hate,not hate
menikmati senja dan makani wedus 👍🏻,not hate,not hate,not hate
Kawan-kawan yang akan atau sedang KKN. Keknya ketimbang ngasih pelatihan digimarket dsj. Kasih deh program dialog bareng masyarakat untuk ngebedah hak-kewajiban dalam kehidupan bernegara. Simulakra jancok kuda pemilu ini berawal dari hal dasar yang tak tuntas. Apa itu? la mbuh.,not hate,not hate,not hate
Ga mau liat ini lon USER ?? Jangan pura2 buta yaaa anda!! Elon JANCOK #ElonGoToGaza,hate,hate,hate
"USER Kerja apaan km? La km enak masi ngikut kerjanya! Loh kek gitu aja gabisa, km gabisa excel? Kok bisa kerja disini Jancok we",hate,hate,hate
"USER USER Penerintah nya gemblung itu kkb bunuh” aparat mereka diam giliran palestin dibantai pd ribut lu” pada,mata lu pada picek dungu",hate,hate,hate
"USER Kaum primitif kalo hidup Di kota ya begitu,kelakuan barbar nya sifat aslinya keluar... Bubarkan aja gak guna radikal intoleran... Jelas2 melawan konstitusi negara...tapi aparatnya pada picek",hate,hate,hate
bodo bgt anjinggggggg lupa finalisasi data toga grgr sakit jancok bikin pikun dasar goblok,not hate,not hate,not hate
Asw asw markah ge ilang semua dasar twt jancok,hate,hate,hate
"USER Apa Urusannya si Sontoloyo sakit hati dgn Perkataan Istrinya Pak Joko Widodo, Si Ibu, tdk Suka Pak Joko Widodo di Bilang Petugas Partai,knp dia yg sewot, Sampai dia Menceritakan yg tdk perlu di Ceriterakan memang kalau BantenG dr Solo bisa seenaknya NGOMONG, KENTUT SAMA DIA😡😡🫵",hate,hate,hate
"kemaren pas nonton the unity kata pacar gua si marklee mirip sule, BJIR KATA GUA TEH SUAMI GUA DIBILANG MIRIP SULE, mana make ngatain mata gua picek sialan, padahal sule juga gantenk🫰🏻",not hate,not hate,not hate
USER wajahnya emang kaya orang bener bener bener gendeng maksudnya wkwkw,hate,not hate,hate
"USER Ya Jelaslah Ngibul Mukidi Sontoloyo Gitu lho...., Ijazahnya saja Palsu, kehidupannya saja penuh Misteri kepalsuan, Cuma Orang Dungu dan Penjilat butuh jabatan yang dekat sama mukidi",hate,hate,hate
USER Saya heran aja ..kepedean tim 02..real count kpu aja per 21.45 .suara yg masuk baru sekitar 18.31%..msh ada sekitar 81%.suara yg patut di tunggu...dasar pekok kalian..menggiring opini..ngak tahu malu,hate,hate,hate
USER Tuhlah wartawannya BBC lihat. Bisa konfirmasi ke yang bikin berita. BUZZER TAEK yang bikin ginian buat nyerang paslon lain. Jahat bener. Makin nyungsep itu survey ganjar. https://t.co/EHQ8ilT1s7,hate,hate,hate
pusing bgt asu main emel memek,not hate,not hate,not hate
😣😣 IsraHell go to Hell Bangsad Hancock Asu Babi Celeng dan teman2nyaaaa..... Awas saja. Kami takkan tinggal diam saudara muslim kami dibegitukan,hate,hate,hate
"Aku mau nulis dulu, ppkn ni emang koclok",not hate,not hate,not hate
USER USER USER Kalau gak picek seharusnya bisa melihat dengan mata bahwa foto yg anda share itu hoax.. 🤭,hate,not hate,hate
"USER Dan giring pun bersenandung sadarkan aku Tuhan dia itu memang cah gemblung """"",not hate,not hate,not hate
"Ya pantes Milan gedenya gitu, bapaknya aja gendeng alias El brutal kali kau"" - kan, buah jauh jatuh dari pohonnya. tapi el ga brutal lo yg kemarin (efek udah bapak-bapak) #tellonym https://t.co/ebXarHAa1y""",not hate,hate,hate
"USER USER USER USER USER USER USER USER USER USER USER Kader SI GEMBLUNG emang arogan, belum berkuasa aja gayanya selangit songong, apalagi bila kelak berkuasa.... Anjriiittt nich orang.... 🤣🤣🤣 . . . . . . AWOKAWOKAWOK 🤣🤣🤣",hate,hate,hate
Lah yg bgini msh terus berlanjut dan korban nambah terus. Tp polisi nya mmg spt itu. Ga respon gercep cm kasih bukti laporan dah gitu aja. Pdhl penipunya msh kontak terus. GENDENG mmg begini kok dibiarin. Aq yakin korbannya buanyak dan nilainya besar. Istriku aja kena 54jt an,hate,not hate,hate
"USER Cangkeme enak banget muni 400rb ngeluh kurang karena sepi. Kru plat AG ngumpulno duit semono sedino kudu berjuang keras, tukang parkir modal dengkul sama iq rendah mental males isok semono isine ngeluh ae. Serba serbi makan uang ngga barokah sih 🤗",hate,hate,hate
"hanya golongan2 dungu, brainwashed, dan kemanusiaannya sudah mati yang menganggap hamas teroris dan mendukung israel kontol",hate,hate,hate
USER emang silit bisa jalan sendiri wkwk,not hate,not hate,not hate
"USER Macam kau tinggal disana, kyak kau tau smua, yah itu ada riwayat silsilahnya.dasar pekok lu. Mknya banyak mbaca",hate,hate,hate
USER USER Propaganda matamu picek asu ! Dasar Anak kondom bocor !,hate,hate,hate
USER emang asu kiper iki 😭,hate,hate,hate
"USER Lol...congor asal njeplak, tukang ngibul, tukang bunuh orang....lambemu tuh disekolahin biar ngomong yg bener...nanti klo elo masuk neraka bakalan elo abadi di sana...dasar bangsyatttt",hate,hate,hate
"Bank mah netral"" dapet 130rb jugaaa. Yang gemblung ... biasanya yang kalah. Bandarnya kabur wae... pasti dibelain https://t.co/60enfzUgaP""",not hate,not hate,not hate
"USER Asu bgt sekate2 ngatain laki gue, tapi emng dari semua solos mem bangtan solos jk ini sipaling2 njir inget kmrin pd naikin tagar supaya jk keluar dri bts mana nyumpahin bts disband lgi. Padahal namjoon biggest role model ny jk, smua army tau fakta itu lah ini babi dua mlh ngatain",hate,not hate,hate
USER Wkakakak sontoloyo dari oslo https://t.co/Th8apUp8rZ,hate,hate,hate
USER AWOAKWOK pay pay gundulmu kami kan emg sodara😚,not hate,not hate,not hate
"USER Tampol pake sandal biar sadar, asu emang kok",hate,hate,hate
asu gw makan donat yg kemarin trs gw ga liat bentukannya tp yg milo tuh kyk ada yg berubah ajggg gw takut mana udh kemajan 3/4 doain gk muntah2 lg,not hate,not hate,not hate
"USER USER Anda ini sesat n menyesatkan, ikuti cuitan USER  sepanjang pemilu ini, baru komentar. Lagian diberi data pembanding juga anti, kamu sendiri tdk punya data pembanding, dasar bahlul bin pekok.",hate,hate,hate
USER huh emang ya cangkeme tetangga pedes2☠️,not hate,not hate,not hate
"USER YA ALLAH LALA L NYA LOOO MONYEETTT LA MONYEEETTTTT, BABII, TAILAH LALA INI AK BARU SELESAI SHOLAT WOI😭😭😭😭😭, SEBENERNYA BELUM PUAS TP GAPAPA HUHA HUHA LALA ASU",hate,not hate,hate
Jual Kaos Israel Jancok - suaminya pdip orde baru yati #prabowohauskekuasaan poligami - https://t.co/mbw6iLOgxH,hate,not hate,hate
